Customer ID,Invoice,BasketPrice,InvoiceDate
15527,515681,43.2,2010-07-14 11:49:00.000000000
15527,515682,245.2,2010-07-14 11:52:00.000000000
15527,516907,198.15,2010-07-25 10:59:00.000000000
15527,522584,178.95,2010-09-15 12:21:00.000000000
15527,531918,57.4,2010-11-10 12:08:00.000000000
15527,531935,518.6500000000001,2010-11-10 12:13:00.000000000
15529,532055,821.0600000000001,2010-11-10 14:26:00.000000000
15529,537770,295.66,2010-12-08 12:24:00.000000000
15530,515830,311.37,2010-07-15 11:10:00.000000000
15532,511501,406.04,2010-06-08 14:52:00.000000000
15532,513972,463.75,2010-06-29 16:13:00.000000000
15532,517254,271.39,2010-07-27 16:22:00.000000000
15532,524004,513.4,2010-09-26 16:06:00.000000000
15532,532808,298.04,2010-11-14 15:19:00.000000000
15532,535811,238.35,2010-11-28 15:18:00.000000000
15534,491782,162.25,2009-12-14 12:48:00.000000000
15535,522819,224.98,2010-09-16 20:04:00.000000000
15535,529899,313.69,2010-10-31 14:09:00.000000000
15536,529153,259.09,2010-10-26 16:31:00.000000000
15538,497897,545.9,2010-02-14 12:38:00.000000000
15538,500072,579.75,2010-03-04 11:44:00.000000000
15538,500454,1095.0,2010-03-08 12:18:00.000000000
15538,505008,579.75,2010-04-19 12:55:00.000000000
15538,512914,175.5,2010-06-18 15:08:00.000000000
15538,512926,382.5,2010-06-20 10:49:00.000000000
15540,535883,247.38,2010-11-29 11:10:00.000000000
15542,489787,319.54,2009-12-02 11:53:00.000000000
15542,489791,221.19,2009-12-02 12:06:00.000000000
15542,515916,355.17,2010-07-15 13:32:00.000000000
15543,521441,114.98,2010-09-06 11:28:00.000000000
15544,496054,462.37,2010-01-28 14:39:00.000000000
15544,498325,517.56,2010-02-18 10:26:00.000000000
15544,499995,366.51,2010-03-03 17:18:00.000000000
15544,500880,358.18,2010-03-10 14:49:00.000000000
15544,503358,305.0,2010-03-31 13:42:00.000000000
15544,508995,395.58,2010-05-19 12:47:00.000000000
15544,511019,312.5,2010-06-04 15:59:00.000000000
15544,513814,353.98,2010-06-29 09:59:00.000000000
15544,515338,369.0,2010-07-11 15:53:00.000000000
15544,517285,309.88,2010-07-28 10:31:00.000000000
15544,529623,486.51,2010-10-29 11:49:00.000000000
15544,536732,354.54,2010-12-02 12:47:00.000000000
15545,537036,135.32999999999998,2010-12-03 17:28:00.000000000
15546,504213,539.5500000000001,2010-04-12 11:45:00.000000000
15547,490496,660.61,2009-12-06 13:40:00.000000000
15547,495102,686.22,2010-01-21 11:11:00.000000000
15547,502534,578.63,2010-03-25 11:31:59.999999744
15547,510962,537.91,2010-06-04 11:02:00.000000256
15547,510963,2.5,2010-06-04 11:02:00.000000000
15547,513608,296.12,2010-06-27 12:01:00.000000000
15547,516168,445.62,2010-07-18 13:22:00.000000000
15547,517724,206.91,2010-08-01 13:07:00.000000000
15547,519931,283.25,2010-08-22 15:57:00.000000000
15547,526207,521.57,2010-10-10 13:31:00.000000000
15547,532680,617.53,2010-11-14 12:31:00.000000000
15547,535783,351.73,2010-11-28 13:56:00.000000000
15548,505588,158.09,2010-04-23 12:20:00.000000000
15549,494139,271.2,2010-01-11 13:16:00.000000000
15549,495942,67.6,2010-01-27 16:14:00.000000000
15549,502643,41.85,2010-03-25 16:43:00.000000000
15549,512290,113.3,2010-06-14 14:50:00.000000000
15549,527103,158.75,2010-10-14 16:54:00.000000000
15550,490079,160.35,2009-12-03 15:15:00.000000000
15550,491735,225.8,2009-12-14 10:27:00.000000256
15550,494237,213.14000000000001,2010-01-12 15:27:00.000000000
15550,496587,94.67,2010-02-02 14:22:00.000000000
15550,517033,166.05,2010-07-26 11:39:00.000000000
15550,535399,318.2,2010-11-26 11:01:00.000000000
15550,535400,226.01000000000002,2010-11-26 11:08:00.000000000
15550,535402,22.5,2010-11-26 11:14:00.000000000
15551,511295,260.12,2010-06-07 15:05:00.000000000
15551,523855,473.14,2010-09-24 12:18:00.000000000
15551,527433,23.8,2010-10-17 16:39:00.000000000
15551,532042,430.16,2010-11-10 14:03:00.000000000
15551,532043,32.8,2010-11-10 14:04:00.000000000
15552,502798,162.4,2010-03-26 16:17:00.000000000
15555,490459,950.69,2009-12-06 11:58:00.000000000
15555,496465,708.7,2010-02-01 15:10:00.000000256
15555,496466,15.9,2010-02-01 15:13:00.000000000
15555,504160,344.03,2010-04-11 15:54:00.000000000
15555,507401,199.66,2010-05-09 13:38:00.000000000
15555,507410,22.5,2010-05-09 13:59:00.000000000
15555,507648,19.799999999999997,2010-05-10 15:48:00.000000000
15555,509435,194.25,2010-05-23 14:53:00.000000000
15555,510414,460.28999999999996,2010-05-30 11:02:00.000000000
15555,512949,252.47,2010-06-20 16:06:00.000000000
15555,515326,323.0,2010-07-11 12:45:00.000000000
15555,517354,838.48,2010-07-28 14:54:00.000000000
15555,519917,368.72,2010-08-22 14:31:00.000000000
15555,520729,104.16,2010-08-29 15:51:00.000000000
15555,520731,27.69,2010-08-29 15:57:00.000000000
15555,521816,483.94,2010-09-08 15:30:00.000000000
15555,527427,248.92,2010-10-17 16:16:00.000000000
15555,527429,8.850000000000001,2010-10-17 16:24:00.000000000
15555,534765,172.1,2010-11-24 10:25:00.000000000
15555,536028,434.84999999999997,2010-11-29 16:32:00.000000000
15555,537204,198.43,2010-12-05 14:45:00.000000000
15555,538156,620.35,2010-12-09 16:53:00.000000000
15558,500886,143.32999999999998,2010-03-10 15:25:00.000000000
15559,509165,1109.4,2010-05-20 14:06:00.000000256
15560,531235,113.32,2010-11-07 10:14:00.000000000
15560,531236,40.2,2010-11-07 10:15:00.000000000
15561,497891,336.27,2010-02-14 12:22:00.000000256
15561,507458,242.93,2010-05-10 10:29:00.000000000
15561,512090,454.4,2010-06-13 12:51:00.000000000
15561,534056,100.2,2010-11-21 10:40:00.000000000
15562,491712,360.51000000000005,2009-12-13 15:17:00.000000000
15562,526264,178.32,2010-10-11 10:33:00.000000000
15563,495994,428.8,2010-01-28 11:36:00.000000000
15563,504519,524.98,2010-04-14 11:36:00.000000000
15563,515510,507.74,2010-07-13 11:57:00.000000000
15564,496477,35.04,2010-02-01 15:58:00.000000000
15564,521177,35.7,2010-09-02 15:52:00.000000000
15566,492170,138.22,2009-12-15 14:53:00.000000000
15566,532545,89.65,2010-11-12 12:11:00.000000000
15569,499457,259.2,2010-02-28 10:55:00.000000000
15569,504855,520.83,2010-04-18 11:14:00.000000000
15569,513593,620.5899999999999,2010-06-27 10:54:00.000000000
15569,529811,621.35,2010-10-31 11:06:00.000000000
15569,532651,188.67000000000002,2010-11-14 10:46:00.000000000
15570,502848,742.41,2010-03-28 14:04:00.000000000
15570,505356,801.47,2010-04-21 15:08:00.000000000
15570,509014,342.12,2010-05-19 13:36:00.000000000
15570,509379,188.25,2010-05-21 15:24:00.000000000
15570,509381,15.9,2010-05-21 15:34:00.000000000
15570,511651,544.49,2010-06-09 13:57:00.000000000
15570,520327,166.73,2010-08-25 12:20:00.000000000
15570,526659,281.15000000000003,2010-10-12 15:04:00.000000000
15570,526661,24.05,2010-10-12 15:08:00.000000000
15570,529621,605.75,2010-10-29 11:39:00.000000000
15570,531789,306.9,2010-11-09 15:07:00.000000000
15570,534399,313.0,2010-11-22 13:30:00.000000000
15570,536233,287.15,2010-11-30 14:15:00.000000000
15570,537141,517.65,2010-12-05 12:57:00.000000000
15571,490464,118.25999999999999,2009-12-06 12:10:00.000000000
15571,502235,260.75,2010-03-23 12:41:00.000000000
15571,505199,264.29,2010-04-20 16:00:00.000000000
15571,510433,123.09,2010-05-30 13:35:00.000000000
15571,527249,338.48,2010-10-15 12:28:00.000000000
15571,527366,431.53,2010-10-17 11:24:00.000000000
15571,529531,129.15,2010-10-28 16:23:00.000000000
15571,531353,411.38,2010-11-07 13:47:00.000000000
15571,533750,1056.37,2010-11-18 14:17:00.000000000
15571,533755,267.90000000000003,2010-11-18 14:25:00.000000000
15572,504571,359.11,2010-04-14 14:38:00.000000000
15572,528102,614.78,2010-10-20 13:40:00.000000000
15572,534841,541.92,2010-11-24 13:16:00.000000000
15573,491209,278.08,2009-12-10 14:19:00.000000000
15573,499222,106.35,2010-02-25 11:41:00.000000000
15573,503354,215.3,2010-03-31 13:40:00.000000000
15574,521010,152.97,2010-09-01 14:37:00.000000000
15574,527262,245.83,2010-10-15 12:45:00.000000000
15574,536796,375.65,2010-12-02 15:46:00.000000000
15575,503158,30.1,2010-03-30 12:50:00.000000000
15577,491724,124.9,2009-12-13 16:17:00.000000000
15577,492375,14.2,2009-12-16 14:54:00.000000000
15579,525068,665.63,2010-10-03 14:37:00.000000000
15579,526163,114.2,2010-10-08 17:28:00.000000000
15579,534205,138.82,2010-11-21 15:38:00.000000000
15580,497198,83.44,2010-02-07 11:21:00.000000000
15580,505349,198.14,2010-04-21 14:05:00.000000000
15580,510413,166.48,2010-05-30 11:00:00.000000000
15580,513586,30.67,2010-06-27 10:38:00.000000000
15580,518381,102.87,2010-08-08 10:57:00.000000000
15580,522030,151.57,2010-09-10 12:07:00.000000000
15580,530830,387.47,2010-11-04 13:32:00.000000000
15580,535650,148.9,2010-11-28 11:00:00.000000000
15581,489797,200.63,2009-12-02 12:19:00.000000000
15581,489802,174.52,2009-12-02 12:32:00.000000000
15581,489807,180.13,2009-12-02 12:43:00.000000000
15581,490088,17.0,2009-12-03 15:50:00.000000000
15581,490090,45.55,2009-12-03 15:53:00.000000000
15581,490171,29.28,2009-12-04 11:54:00.000000000
15581,491164,33.55,2009-12-10 10:47:00.000000000
15581,493188,3.42,2009-12-22 12:38:00.000000000
15581,493189,0.65,2009-12-22 12:42:00.000000000
15581,493463,30.37,2010-01-04 14:27:00.000000000
15581,495316,48.2,2010-01-22 14:55:00.000000000
15581,495376,139.65,2010-01-24 13:24:00.000000000
15581,509001,162.07,2010-05-19 13:22:00.000000000
15581,512931,9.5,2010-06-20 12:13:00.000000000
15581,513670,7.49,2010-06-28 11:36:00.000000000
15581,514141,200.78,2010-06-30 13:50:00.000000000
15581,515012,1760.39,2010-07-07 16:14:00.000000000
15581,518851,156.39,2010-08-12 12:21:00.000000000
15581,518975,6.6,2010-08-12 16:19:00.000000000
15581,518977,70.13,2010-08-12 16:27:00.000000256
15581,523944,141.41,2010-09-26 11:20:00.000000000
15581,527896,16.9,2010-10-19 12:32:00.000000000
15581,531349,110.0,2010-11-07 13:30:00.000000000
15581,533491,48.79,2010-11-17 13:16:00.000000000
15581,533553,114.15,2010-11-17 17:14:00.000000000
15581,537826,272.34000000000003,2010-12-08 14:38:00.000000000
15583,535805,107.86,2010-11-28 15:04:00.000000000
15584,497208,357.04,2010-02-07 12:16:00.000000000
15584,531003,195.35,2010-11-05 11:34:00.000000000
15586,493882,680.22,2010-01-08 10:02:00.000000000
15586,498328,275.04,2010-02-18 10:27:00.000000000
15586,505789,173.4,2010-04-26 11:00:00.000000000
15587,518151,182.16000000000003,2010-08-05 08:44:00.000000000
15587,529167,325.44,2010-10-26 17:52:00.000000000
15587,532541,100.80000000000001,2010-11-12 12:07:00.000000000
15588,496316,579.6,2010-01-31 12:19:00.000000000
15590,504192,381.0,2010-04-12 10:09:00.000000000
15590,506889,76.02,2010-05-05 08:53:00.000000000
15590,506895,237.73999999999998,2010-05-05 09:04:00.000000000
15590,527399,634.2,2010-10-17 13:58:00.000000000
15590,534414,167.64,2010-11-22 14:49:00.000000000
15591,496803,41.300000000000004,2010-02-04 09:20:00.000000000
15591,500588,61.199999999999996,2010-03-09 10:21:00.000000000
15591,507053,115.4,2010-05-06 09:23:00.000000000
15595,518485,357.6,2010-08-09 12:27:00.000000000
15596,517317,562.9,2010-07-28 11:46:00.000000000
15596,525172,355.42,2010-10-04 12:22:00.000000000
15596,526849,50.550000000000004,2010-10-13 12:32:00.000000000
15596,533025,309.06,2010-11-15 15:55:00.000000000
15596,538146,402.32,2010-12-09 16:10:00.000000000
15597,508188,238.8,2010-05-13 13:10:00.000000000
15598,525963,307.34,2010-10-08 09:20:00.000000000
15599,523013,488.32,2010-09-20 10:15:00.000000000
15600,505703,328.48,2010-04-25 11:50:00.000000000
15600,512398,355.71,2010-06-15 12:27:00.000000000
15600,522332,315.75,2010-09-14 09:36:00.000000000
15600,525884,180.02,2010-10-07 14:30:00.000000000
15601,489611,2.95,2009-12-01 14:53:00.000000000
15601,490087,898.1800000000001,2009-12-03 15:49:00.000000000
15601,492434,589.34,2009-12-17 10:17:00.000000000
15601,493996,307.06,2010-01-10 13:51:00.000000000
15601,494004,338.71,2010-01-10 15:25:00.000000000
15601,497252,404.91,2010-02-08 12:18:00.000000000
15601,500141,281.76,2010-03-04 16:06:00.000000000
15601,500144,598.83,2010-03-04 16:38:00.000000256
15601,502423,1083.05,2010-03-24 12:23:00.000000000
15601,505979,292.01,2010-04-27 09:05:00.000000000
15601,505995,456.02000000000004,2010-04-27 10:31:00.000000000
15601,511785,444.32,2010-06-10 13:37:00.000000000
15601,516938,424.66,2010-07-25 13:50:00.000000000
15601,523837,428.79,2010-09-24 12:05:59.999999744
15601,530828,530.08,2010-11-04 13:30:00.000000000
15601,532892,324.81,2010-11-15 11:34:00.000000000
15601,536623,768.38,2010-12-02 10:39:00.000000000
15602,489674,261.3,2009-12-02 09:35:00.000000000
15602,496023,131.9,2010-01-28 13:53:00.000000000
15602,502498,134.2,2010-03-25 10:55:00.000000000
15602,515998,98.66,2010-07-16 08:33:00.000000000
15602,528086,498.52000000000004,2010-10-20 13:08:00.000000000
15602,531551,408.35,2010-11-09 09:16:00.000000000
15602,534446,284.21,2010-11-22 15:38:00.000000000
15602,537424,92.55000000000001,2010-12-06 15:35:00.000000000
15603,499674,26.25,2010-03-01 16:02:00.000000000
15605,494454,127.7,2010-01-14 14:03:00.000000000
15605,499981,128.19,2010-03-03 15:52:00.000000000
15605,502463,165.93,2010-03-24 14:49:00.000000000
15605,506470,118.5,2010-04-30 09:28:00.000000000
15605,536535,194.85000000000002,2010-12-01 13:38:00.000000000
15606,499785,301.9,2010-03-02 14:48:00.000000000
15606,503441,300.05,2010-04-01 10:29:00.000000000
15606,506437,303.8,2010-04-29 15:39:00.000000000
15606,512695,301.35,2010-06-17 11:53:00.000000000
15606,521857,283.9,2010-09-09 11:00:00.000000000
15606,526134,307.76,2010-10-08 14:21:00.000000000
15606,528599,203.4,2010-10-22 14:55:00.000000000
15606,532811,308.67,2010-11-14 15:27:00.000000000
15607,493946,350.99,2010-01-08 12:16:00.000000000
15607,494606,347.34000000000003,2010-01-15 12:38:00.000000000
15607,498918,238.09,2010-02-24 08:50:00.000000000
15607,500252,80.30000000000001,2010-03-05 13:06:00.000000000
15607,501947,48.300000000000004,2010-03-22 11:55:00.000000000
15607,502404,289.51,2010-03-24 11:56:00.000000000
15607,510184,89.88,2010-05-27 15:56:00.000000000
15607,512173,70.2,2010-06-14 11:55:00.000000000
15608,527972,692.3,2010-10-20 10:10:00.000000000
15611,495527,175.0,2010-01-25 14:50:00.000000000
15611,496238,72.6,2010-01-29 14:41:00.000000000
15611,498844,80.7,2010-02-23 11:46:00.000000000
15611,501916,142.95,2010-03-22 10:04:00.000000000
15611,503187,110.7,2010-03-30 14:54:00.000000000
15611,503188,43.5,2010-03-30 14:58:00.000000000
15611,507402,88.48,2010-05-09 13:38:00.000000000
15611,510425,69.30000000000001,2010-05-30 12:33:00.000000000
15611,514670,78.0,2010-07-05 13:15:00.000000000
15611,516738,102.0,2010-07-22 14:19:00.000000000
15611,520974,101.55000000000001,2010-09-01 12:51:00.000000000
15611,530587,228.8,2010-11-03 14:49:00.000000000
15611,534069,12.75,2010-11-21 11:35:00.000000000
15613,503921,433.71999999999997,2010-04-08 12:51:00.000000000
15614,502118,1321.03,2010-03-23 11:13:00.000000000
15614,517225,610.08,2010-07-27 12:47:00.000000000
15614,524212,945.9,2010-09-28 10:44:00.000000000
15614,524213,144.60000000000002,2010-09-28 10:46:00.000000000
15615,489872,632.9,2009-12-02 15:28:00.000000000
15615,489873,10.2,2009-12-02 15:29:00.000000000
15615,492317,593.4,2009-12-16 12:16:00.000000000
15615,496072,571.84,2010-01-28 17:09:00.000000000
15615,498430,378.46,2010-02-18 17:17:00.000000000
15615,501709,497.9,2010-03-19 10:02:00.000000000
15615,504474,147.85,2010-04-14 09:30:00.000000000
15615,504635,725.63,2010-04-15 13:52:00.000000000
15615,507038,472.11,2010-05-05 16:12:00.000000000
15615,509166,687.9300000000001,2010-05-20 14:45:00.000000000
15615,511327,88.28,2010-06-08 09:11:00.000000000
15615,511799,507.01,2010-06-10 14:49:00.000000000
15615,514036,679.08,2010-06-30 11:38:00.000000000
15615,516040,107.07,2010-07-16 10:54:00.000000000
15615,517043,574.48,2010-07-26 11:53:00.000000000
15615,517641,115.08,2010-07-30 13:06:00.000000000
15615,517642,51.150000000000006,2010-07-30 13:07:00.000000000
15615,518016,353.41,2010-08-04 10:57:00.000000000
15615,520176,661.28,2010-08-24 13:28:00.000000000
15615,521798,587.55,2010-09-08 14:14:00.000000000
15615,526090,154.03,2010-10-08 12:16:00.000000000
15615,527297,1004.82,2010-10-15 14:11:00.000000000
15615,527298,83.4,2010-10-15 14:12:00.000000000
15615,532677,1253.3700000000001,2010-11-14 12:07:00.000000000
15616,524107,317.11,2010-09-27 13:10:00.000000000
15617,516451,205.15,2010-07-20 13:16:00.000000000
15617,527975,518.1,2010-10-20 10:22:00.000000000
15617,531511,105.30000000000001,2010-11-08 16:07:00.000000000
15620,529000,385.53000000000003,2010-10-26 11:32:00.000000000
15622,500014,1448.49,2010-03-04 10:29:00.000000000
15622,505462,1023.2,2010-04-22 11:51:00.000000000
15622,505463,344.8,2010-04-22 11:52:00.000000000
15622,508733,589.49,2010-05-18 10:34:00.000000000
15622,508734,64.38,2010-05-18 10:35:00.000000000
15622,511159,299.49,2010-06-07 12:01:00.000000000
15622,511161,15.299999999999999,2010-06-07 12:01:00.000000000
15622,526138,312.65,2010-10-08 14:35:00.000000256
15623,491235,307.2,2009-12-10 14:46:00.000000000
15623,494827,332.5,2010-01-19 10:41:00.000000000
15623,501896,477.28,2010-03-21 15:22:00.000000000
15623,510586,305.86,2010-06-02 09:02:00.000000000
15623,516789,283.18,2010-07-23 10:20:00.000000000
15623,520614,138.7,2010-08-27 12:04:00.000000000
15623,532125,291.3,2010-11-11 10:19:00.000000000
15625,512432,508.13,2010-06-15 15:23:00.000000000
15625,512588,20.4,2010-06-16 16:01:00.000000000
15625,514358,282.74,2010-07-01 17:25:00.000000000
15625,520178,344.09,2010-08-24 13:46:00.000000000
15625,535679,543.33,2010-11-28 12:23:00.000000256
15626,527107,373.57,2010-10-14 17:16:00.000000000
15627,514567,280.16,2010-07-05 11:56:00.000000000
15627,521797,286.74,2010-09-08 14:14:00.000000000
15628,491699,286.28000000000003,2009-12-13 13:39:00.000000000
15628,497597,310.29,2010-02-11 09:59:00.000000000
15628,504810,311.76,2010-04-16 12:43:00.000000000
15628,514281,310.59000000000003,2010-07-01 12:02:00.000000000
15628,518080,308.81,2010-08-04 13:57:00.000000000
15628,520091,287.26,2010-08-24 11:21:00.000000000
15628,523732,324.9,2010-09-23 17:23:00.000000000
15628,530613,278.65000000000003,2010-11-03 15:46:00.000000000
15628,537674,319.18,2010-12-08 09:51:00.000000000
15629,513540,1176.2,2010-06-25 11:39:00.000000000
15629,517623,470.78,2010-07-30 11:52:00.000000000
15629,522604,571.12,2010-09-15 13:44:00.000000000
15629,522605,22.799999999999997,2010-09-15 13:46:00.000000000
15630,500262,295.05,2010-03-05 14:30:00.000000000
15631,500347,596.67,2010-03-07 14:52:00.000000000
15633,491008,191.89000000000001,2009-12-08 17:51:00.000000000
15633,494632,306.3,2010-01-15 16:53:00.000000000
15633,497796,392.35,2010-02-12 12:59:00.000000000
15633,500097,399.9,2010-03-04 12:32:00.000000000
15633,500885,412.2,2010-03-10 15:22:00.000000000
15633,501888,321.34000000000003,2010-03-21 14:18:00.000000000
15633,503197,279.85,2010-03-30 15:38:00.000000000
15633,505397,674.25,2010-04-22 09:54:00.000000000
15633,506004,109.5,2010-04-27 11:22:00.000000000
15633,507678,289.75,2010-05-11 09:40:00.000000000
15633,510168,297.39,2010-05-27 14:17:00.000000000
15633,512122,309.34000000000003,2010-06-13 15:54:00.000000000
15633,516174,187.95,2010-07-18 13:54:00.000000000
15634,534204,311.1,2010-11-21 15:30:00.000000000
15635,531547,100.35,2010-11-09 08:58:00.000000000
15636,508962,388.94,2010-05-19 11:37:00.000000000
15636,524329,330.88,2010-09-28 15:10:00.000000000
15637,492221,288.88,2009-12-15 17:54:00.000000000
15637,500585,124.10000000000001,2010-03-09 10:02:00.000000000
15637,517510,50.8,2010-07-29 13:16:00.000000000
15637,528396,110.44999999999999,2010-10-22 08:24:00.000000000
15638,503938,210.4,2010-04-08 14:37:00.000000000
15638,505735,348.0,2010-04-25 15:45:00.000000000
15638,524571,80.4,2010-09-29 15:34:00.000000000
15638,524573,328.4,2010-09-29 15:35:00.000000000
15638,525787,699.0,2010-10-07 11:27:00.000000000
15638,535422,582.0,2010-11-26 11:52:00.000000000
15639,504421,371.69,2010-04-13 13:11:00.000000000
15639,522331,228.12,2010-09-14 09:05:00.000000000
15640,491961,1456.2,2009-12-14 16:36:00.000000000
15640,493968,685.94,2010-01-08 16:42:00.000000000
15640,498025,181.24,2010-02-15 17:17:00.000000000
15640,498026,567.97,2010-02-15 17:26:00.000000000
15640,498303,19.5,2010-02-18 09:31:00.000000000
15640,503850,1225.04,2010-04-08 09:43:00.000000000
15640,511233,690.55,2010-06-07 12:29:00.000000000
15640,511242,633.76,2010-06-07 12:33:00.000000000
15640,511265,409.74,2010-06-07 12:49:00.000000000
15640,517744,910.17,2010-08-01 15:55:00.000000256
15640,521225,1260.0,2010-09-03 10:48:00.000000000
15640,528727,913.64,2010-10-24 13:21:00.000000000
15640,528733,1363.5,2010-10-24 13:54:00.000000000
15640,533376,754.7,2010-11-17 10:39:00.000000000
15640,536795,333.72,2010-12-02 15:40:00.000000000
15641,490522,150.4,2009-12-06 15:31:00.000000000
15641,492216,939.21,2009-12-15 17:25:00.000000000
15641,495349,315.55,2010-01-24 10:50:00.000000000
15641,506292,316.85,2010-04-29 09:38:00.000000000
15641,512886,150.7,2010-06-18 12:03:00.000000000
15641,519216,628.8000000000001,2010-08-15 11:50:00.000000256
15641,525870,655.59,2010-10-07 13:38:00.000000000
15641,531470,301.25,2010-11-08 14:05:00.000000000
15642,491177,105.78000000000002,2009-12-10 11:51:00.000000000
15645,526195,412.86,2010-10-10 12:51:00.000000256
15645,528387,17.700000000000003,2010-10-21 18:36:00.000000000
15646,528897,91.41,2010-10-25 13:06:00.000000000
15646,532059,245.76000000000002,2010-11-10 14:37:00.000000000
15646,536813,189.8,2010-12-02 16:59:00.000000000
15647,528134,169.0,2010-10-20 15:09:00.000000000
15649,533545,538.3499999999999,2010-11-17 16:22:00.000000000
15649,536029,306.0,2010-11-29 16:34:00.000000000
15649,537461,510.0,2010-12-07 10:06:00.000000000
15650,501863,359.08,2010-03-21 11:46:00.000000000
15650,514800,179.95000000000002,2010-07-06 10:41:00.000000000
15651,505496,291.26,2010-04-22 13:26:00.000000000
15651,527283,321.5,2010-10-15 13:42:00.000000000
15652,518786,114.44,2010-08-11 16:58:00.000000000
15652,525277,373.65,2010-10-04 17:07:00.000000000
15652,526915,273.26,2010-10-13 16:18:00.000000000
15652,533529,312.75,2010-11-17 15:14:00.000000000
15658,489998,321.65,2009-12-03 11:19:00.000000000
15658,517324,303.49,2010-07-28 12:34:00.000000000
15658,523821,380.1,2010-09-24 11:55:00.000000000
15658,536627,306.2,2010-12-02 10:53:00.000000000
15659,499044,108.44,2010-02-24 13:32:00.000000000
15659,533574,117.6,2010-11-18 10:51:00.000000000
15660,497152,109.0,2010-02-05 16:01:00.000000000
15660,503339,117.53999999999999,2010-03-31 12:44:00.000000000
15660,509191,141.57999999999998,2010-05-20 17:43:00.000000000
15660,513581,199.38,2010-06-25 16:42:00.000000000
15660,522627,211.73,2010-09-15 16:28:00.000000000
15660,534721,223.6,2010-11-23 18:11:00.000000256
15660,537886,209.3,2010-12-09 09:49:00.000000000
15661,507435,320.95,2010-05-10 07:59:00.000000000
15661,516321,137.59999999999997,2010-07-19 15:15:00.000000000
15661,519924,93.4,2010-08-22 14:57:00.000000000
15661,522590,166.07999999999998,2010-09-15 12:48:00.000000000
15661,525280,110.32000000000001,2010-10-05 08:01:00.000000000
15661,535079,77.8,2010-11-25 08:21:00.000000000
15662,489585,105.85,2009-12-01 13:49:00.000000000
15662,498130,177.88000000000002,2010-02-16 16:47:00.000000000
15664,499478,410.48,2010-02-28 12:50:00.000000000
15664,507231,113.10000000000001,2010-05-07 08:17:00.000000000
15664,522813,339.82,2010-09-16 18:09:00.000000000
15665,501153,591.43,2010-03-14 15:07:00.000000000
15665,519908,671.63,2010-08-22 13:41:00.000000000
15665,528741,510.05,2010-10-24 14:08:00.000000000
15666,517742,406.26,2010-08-01 15:41:00.000000000
15666,520207,226.68,2010-08-24 16:14:00.000000000
15670,510545,142.15,2010-06-01 15:34:00.000000000
15672,491964,45.300000000000004,2009-12-14 16:52:00.000000000
15673,498720,732.61,2010-02-22 14:28:00.000000000
15673,503925,314.85,2010-04-08 13:18:00.000000000
15673,508522,728.4,2010-05-17 10:14:00.000000000
15673,515455,1191.56,2010-07-12 15:00:00.000000000
15673,522384,561.4,2010-09-14 11:08:00.000000000
15674,490989,440.56,2009-12-08 17:08:00.000000000
15674,499231,801.8199999999999,2010-02-25 12:18:00.000000000
15674,507453,605.65,2010-05-10 10:11:00.000000000
15674,510232,791.05,2010-05-28 09:40:00.000000000
15674,513539,471.51,2010-06-25 11:27:00.000000000
15674,516851,299.82,2010-07-23 11:57:00.000000000
15674,521665,744.37,2010-09-07 15:01:00.000000000
15674,527508,319.05,2010-10-18 12:46:00.000000000
15675,529915,218.35,2010-10-31 14:14:00.000000000
15677,521122,340.65,2010-09-02 12:08:00.000000000
15677,527076,307.75,2010-10-14 15:19:00.000000000
15678,514660,731.48,2010-07-05 12:49:00.000000000
15678,531773,809.71,2010-11-09 14:38:00.000000000
15680,489796,293.8,2009-12-02 12:15:00.000000000
15680,495388,364.73,2010-01-24 15:14:00.000000000
15680,498103,310.98,2010-02-16 13:39:00.000000000
15680,503204,328.67,2010-03-30 15:48:00.000000000
15680,507238,371.11,2010-05-07 09:40:00.000000000
15680,520190,324.86,2010-08-24 14:31:00.000000000
15680,528325,683.16,2010-10-21 13:01:59.999999744
15680,537828,478.89,2010-12-08 14:43:00.000000256
15681,509578,416.5,2010-05-24 14:18:00.000000000
15681,511315,181.5,2010-06-07 16:48:00.000000000
15681,515152,104.1,2010-07-08 15:01:00.000000000
15681,523554,344.15999999999997,2010-09-22 15:09:00.000000000
15681,523555,90.6,2010-09-22 15:10:00.000000000
15681,532475,50.4,2010-11-12 11:42:00.000000000
15681,532478,79.86,2010-11-12 11:43:00.000000000
15681,532482,59.92,2010-11-12 11:44:00.000000000
15681,535320,206.8,2010-11-25 15:07:00.000000000
15682,495189,126.23,2010-01-21 14:37:00.000000000
15682,505059,190.76,2010-04-19 15:30:00.000000000
15683,520019,330.79,2010-08-23 12:01:00.000000000
15684,490347,99.5,2009-12-04 16:13:00.000000000
15684,493801,9.9,2010-01-07 11:21:00.000000000
15684,511849,54.65,2010-06-10 18:51:00.000000000
15685,522603,55.980000000000004,2010-09-15 13:43:00.000000000
15686,527287,90.0,2010-10-15 13:50:00.000000000
15688,527372,190.57,2010-10-17 12:06:00.000000000
15689,503437,266.93,2010-04-01 09:52:59.999999744
15691,490530,102.30000000000001,2009-12-06 16:01:00.000000000
15691,506346,197.7,2010-04-29 11:53:00.000000000
15691,531972,75.0,2010-11-10 12:26:00.000000000
